Date,Open,High,Low,Close,Volume,AdjClose
1/12/2009,421.7,421.7,410.69,413.47,4725050000,413.47
1/9/2009,430.37,431.62,420.64,421.62,4716500000,421.62
1/8/2009,429.43,430.62,425.32,430.38,4991550000,430.38
1/7/2009,438.55,438.55,427.78,429.84,4704940000,429.84
1/6/2009,442.85,447.86,440.34,442.72,5392620000,442.72
1/5/2009,443.33,445.32,438.04,440.83,5413910000,440.83
1/2/2009,431.39,445.78,429.93,444.52,4048270000,444.52
12/31/2008,426.45,435.25,426.1,431.54,4172940000,431.54
12/30/2008,418.12,426.77,418.12,426.47,3627800000,426.47
12/29/2008,418.65,419.38,411.62,417.46,3323430000,417.46
12/26/2008,417.5,419.22,416.21,418.71,1880050000,418.71
12/24/2008,414.77,417.92,414.02,416.87,1546550000,416.87
12/23/2008,419.86,422.46,413.17,414.51,4051970000,414.51
12/22/2008,423.81,424.15,411.75,418.48,4869850000,418.48
12/19/2008,425.17,433.81,422.45,424.18,6705310000,424.18
12/18/2008,434.83,437.1,420.62,424.31,5675000000,424.31
12/17/2008,436.95,440.81,430.8,433.81,5907380000,433.81
12/16/2008,421.91,441.17,421.91,439.87,6009780000,439.87
12/15/2008,425.39,426.98,415.46,420.53,4982390000,420.53
12/12/2008,421.57,427.11,411.95,425.22,5959590000,425.22
12/11/2008,432.85,435.31,420.27,422.32,5513840000,422.32
12/10/2008,432.11,437.96,427.31,433.25,5942130000,433.25
12/9/2008,439.9,442.52,428.6,430.24,5693110000,430.24
12/8/2008,428.26,445.85,428.26,441.53,6553600000,441.53
12/5/2008,410.91,427.06,398.67,424.48,6165370000,424.48
12/4/2008,422.64,424.16,405.59,411.26,5860390000,411.26
12/3/2008,409.55,424.45,402.76,423,6221880000,423
12/2/2008,396.46,413.32,396.46,412.19,6170100000,412.19
12/1/2008,428.95,428.95,395.55,395.85,6052010000,395.85
11/28/2008,428.05,432.9,425.82,432.89,2740860000,432.89
11/26/2008,412.86,428.47,407.65,428.46,5793260000,428.46
11/25/2008,414.57,421.52,405.2,414.89,6952700000,414.89
11/24/2008,390.23,420.61,390.23,413.54,7879440000,413.54
11/21/2008,368.62,390.6,361.32,389.88,9495900000,389.88
11/20/2008,391.99,400.06,364.81,367.1,9093740000,367.1
11/19/2008,416.6,419.57,392.04,392.23,6548600000,392.23
11/18/2008,411.92,419.04,400.46,416.63,6679470000,416.63
11/17/2008,421.34,425.54,409.33,410.91,4927490000,410.91
11/14/2008,433.98,441.83,419.15,421.34,5881030000,421.34
11/13/2008,411.29,439.27,394.65,438.02,7849120000,438.02
11/12/2008,430.39,430.39,410.21,411.15,5764180000,411.15
11/11/2008,440.27,441.13,426.32,433.32,4998340000,433.32
11/10/2008,448.86,455.91,435.56,441.26,4572000000,441.26
11/7/2008,434.68,446.34,434.68,445.94,4931640000,445.94
11/6/2008,455.32,455.49,430.53,433.21,6102230000,433.21
11/5/2008,479.75,479.75,453.84,455.47,5426640000,455.47
11/4/2008,466.28,482.76,466.28,481.64,5531290000,481.64
11/3/2008,464.25,467.81,460.5,463.84,4492280000,463.84
10/31/2008,458.19,471.98,454.65,464.19,6394350000,464.19
10/30/2008,454.36,463.06,447.58,458.62,6175830000,458.62
10/29/2008,455.91,468.52,444.43,449.32,7077800000,449.32
10/28/2008,411.9,456.75,411.24,456.57,7096950400,456.57
10/27/2008,422.43,432.83,410.29,411.9,5558050000,411.9
10/24/2008,432.81,433.02,413.45,423.52,6550050000,423.52
10/23/2008,431.86,444.77,415.25,439.08,7184180000,439.08
10/22/2008,455.25,455.25,420.66,430.3,6147980000,430.3
10/21/2008,467.92,470.87,455.58,456.77,5121830000,456.77
10/20/2008,450.55,470.5,450.55,470.5,5175640000,470.5
10/17/2008,451.2,469.97,440,448.99,6581780000,448.99
10/16/2008,435.51,453.92,414.24,453,7984500000,453
10/15/2008,472.65,472.65,432.03,434.44,6542330000,434.44
10/14/2008,478.8,495.1,461.77,474.19,8161990400,474.19
10/13/2008,434.38,477.89,434.38,475.51,7263369600,475.51
10/10/2008,428.56,445.84,397.34,427.45,11456230400,427.45
10/9/2008,469.84,477.84,431.62,432.19,8285670400,432.19
10/8/2008,469.54,485.56,461.79,467.79,8716329600,467.79
10/7/2008,503.08,509.54,473.32,473.61,7069209600,473.61
10/6/2008,520.67,520.67,480.69,502.78,7956020000,502.78
10/3/2008,529.11,546.61,520.76,521.38,6716120000,521.38
10/2/2008,545.35,545.35,526.83,528.49,6285640000,528.49
10/1/2008,543.72,548.43,534.41,545.6,5782130000,545.6
9/30/2008,518.59,546.04,518.59,543.49,6065000000,543.49
9/29/2008,562.82,562.82,515.52,515.52,7305060000,515.52
9/26/2008,558.61,566.86,551.13,565.12,5383610000,565.12
9/25/2008,549.29,566.68,549.29,560.9,5877640000,560.9
9/24/2008,549.34,553.85,545.33,548.29,4820360000,548.29
9/23/2008,557.71,564.09,548.19,549.13,5185730000,549.13
9/22/2008,578.6,578.6,556.54,557.51,5368130000,557.51
9/19/2008,556.4,583.55,556.4,577.91,9387169600,577.91
9/18/2008,532.32,557.98,522.9,554.02,10082689600,554.02
9/17/2008,557.46,557.46,531.32,532.03,9431870400,532.03
9/16/2008,546.47,560.13,537.78,559.09,9459830400,559.09
9/15/2008,577.44,577.44,549.44,549.44,8279510400,549.44
9/12/2008,577.22,579.89,570.63,577.71,6273260000,577.71
9/11/2008,570.3,579.42,562.02,578.88,6869249600,578.88
9/10/2008,570.55,577.35,568.13,571.73,6543440000,571.73
9/9/2008,587.17,589.19,568.98,568.98,7380630400,568.98
9/8/2008,577.7,590.25,576.98,587.1,7351340000,587.1
9/5/2008,568.98,574.68,563.28,573.49,5017080000,573.49
9/4/2008,587.42,587.42,571.03,571.42,5212500000,571.42
9/3/2008,589.26,591.54,584.62,589.28,5056980000,589.28
9/2/2008,593.47,601.5,587.57,589.66,4783560000,589.66
8/29/2008,597.22,597.93,590.75,590.83,3288120000,590.83
8/28/2008,591.87,599.84,591.87,599.84,3854280000,599.84
8/27/2008,586.42,592.48,584.94,590.55,3499610000,590.55
8/26/2008,584.96,588.61,582.56,586.5,3587570000,586.5
8/25/2008,595.73,595.73,583.86,584.92,3420600000,584.92
8/22/2008,588.77,596.97,588.77,596.7,3741070000,596.7
8/21/2008,585.77,590.61,582.6,588.89,4032590000,588.89
8/20/2008,584.33,588.62,581.15,587.65,4555030000,587.65
8/19/2008,588.74,588.74,582.49,583.96,4159760000,583.96
8/18/2008,598.85,599.49,587.98,589.81,3829290000,589.81
8/15/2008,596.95,600.72,595.68,598.88,4041820000,598.88
8/14/2008,591.54,600.66,589.4,596.51,4064000000,596.51
8/13/2008,596.37,597.55,588.97,593.47,4787600000,593.47
8/12/2008,604.28,604.28,594.77,596.76,4711290000,596.76
8/11/2008,599.91,608.81,598.76,604.47,5067310000,604.47
8/8/2008,586.6,602.17,584.64,601.05,4966810000,601.05
8/7/2008,596.07,596.07,585.49,586.52,5319380000,586.52
8/6/2008,596.1,598.43,590.91,597.45,4873420000,597.45
8/5/2008,582.07,596.26,581.78,596.26,1219310000,596.26
8/4/2008,579.06,584.3,576.86,578.67,4562280000,578.67
8/1/2008,585.69,586.28,578.85,582.09,4684870000,582.09
7/31/2008,590.99,592.61,583.17,583.91,5346050000,583.91
7/30/2008,583.35,592.94,583.35,592.8,5631330000,592.8
7/29/2008,569.28,582.18,569.28,582.16,5414240000,582.16
7/28/2008,580.53,581.25,568.26,568.35,4282960000,568.35
7/25/2008,579.3,583.39,577.24,580.53,4672560000,580.53
7/24/2008,592.55,592.55,578.66,579.09,6127980000,579.09
7/23/2008,590.06,596.38,588.2,593.02,6705830000,593.02
7/22/2008,577.33,589.02,574.18,588.69,6180230000,588.69
7/21/2008,581.13,584.45,577.2,579.31,4630640000,579.31
7/18/2008,578.88,581.15,575.81,580.57,5653280000,580.57
7/17/2008,572.01,580.99,571.04,580.01,7365209600,580.01
7/16/2008,555.59,571.43,555.24,571.29,6738630400,571.29
7/15/2008,561.17,565.06,549.59,555.99,7363640000,555.99
7/14/2008,567.9,573.87,560.26,561.84,5434860000,561.84
7/11/2008,571.83,575.1,561.16,566.81,6742200000,566.81
7/10/2008,570.15,575.38,566.02,573.81,5840430000,573.81
7/9/2008,582.5,584.4,569.8,569.91,5181000000,569.91
7/8/2008,573.33,583.01,570.37,582.75,6034110000,582.75
7/7/2008,578.13,582.6,568.11,573.76,5265420000,573.76
7/3/2008,576.06,581.47,572.49,578.13,3247590000,578.13
7/2/2008,584.17,587.5,575.28,575.37,5276090000,575.37
7/1/2008,579.43,584.36,573,583.95,5846290000,583.95
6/30/2008,579.53,585.23,578.08,581.09,5032330000,581.09
6/27/2008,583.32,585.96,577.27,579.62,6208260000,579.62
6/26/2008,598.22,598.22,583.38,583.38,5231280000,583.38
6/25/2008,597.61,607.75,597.61,601.45,4825640000,601.45
6/24/2008,596.85,602.72,592.27,597.61,4705050000,597.61
6/23/2008,597.99,599.44,595.55,597.28,4186370000,597.28
6/20/2008,608.04,608.04,595.92,597.13,5324900000,597.13
6/19/2008,606.73,611.26,603.48,608.81,4811670000,608.81
6/18/2008,613.25,613.25,605.6,607.34,4573570000,607.34
6/17/2008,618.4,621.11,613.54,613.86,3801960000,613.86
6/16/2008,618.4,620.52,614.89,618.06,3706940000,618.06
6/13/2008,611.22,618.89,610.54,618.86,4080420000,618.86
6/12/2008,608.66,616.46,606.55,610.39,4734240000,610.39
6/11/2008,618.21,618.21,608.56,608.66,4779980000,608.66
6/10/2008,617.98,623.04,614.69,618.99,4635070000,618.99
6/9/2008,619.26,623.44,614.49,619.36,4404570000,619.36
6/6/2008,637.17,637.17,618.68,619.26,4771660000,619.26
6/5/2008,627.18,639.23,627.18,639.15,4350790000,639.15
6/4/2008,626.53,631.42,624.43,627,4338640000,627
6/3/2008,632.21,634.84,624.46,627.42,4396380000,627.42
6/2/2008,638.7,638.7,628.34,631.94,3714320000,631.94
5/30/2008,638.83,642.01,638.22,639.15,3845630000,639.15
5/29/2008,634.17,642.85,633.26,638.8,3894440000,638.8
5/28/2008,633.79,635.27,628.81,634.38,3927240000,634.38
5/27/2008,628.62,634.3,627.5,633.03,3588860000,633.03
5/23/2008,636.05,636.05,628.1,628.79,3516380000,628.79
5/22/2008,635.41,639.41,635.17,637.11,3955960000,637.11
5/21/2008,645.8,647.83,634.35,635.32,4517990000,635.32
5/20/2008,651.9,651.9,643.58,645.53,3854320000,645.53
5/19/2008,652.02,658.72,650.85,653.1,3683970000,653.1
5/16/2008,652.41,652.97,647.98,652.15,3842590000,652.15
5/15/2008,645.97,652.68,644.85,652.38,3836480000,652.38
5/14/2008,644.88,651.13,644.88,646.03,3979370000,646.03
5/13/2008,645.35,646.18,641.3,643.31,4018590000,643.31
5/12/2008,639.85,645.98,638.58,644.89,3370630000,644.89
5/9/2008,642.6,642.6,637.37,639.2,3518620000,639.2
5/8/2008,642.49,646.01,640.17,643.93,3827550000,643.93
5/7/2008,653.12,654.29,641.06,641.79,4075860000,641.79
5/6/2008,649.24,655.1,644.86,653.49,3924100000,653.49
5/5/2008,654.63,654.63,649.06,650.39,3410090000,650.39
5/2/2008,652.01,657.63,650.09,653.47,3953030000,653.47
5/1/2008,641.33,652.53,640.11,652.01,4448780000,652.01
4/30/2008,643.21,650.21,640.3,641,4508890000,641
4/29/2008,643.72,645.56,640.82,643,3815320000,643
4/28/2008,644.91,647.03,643.2,643.93,3607000000,643.93
4/25/2008,642.29,646.01,637.45,644.85,3891150000,644.85
4/24/2008,638.2,647.57,635.26,643.23,4461660000,643.23
4/23/2008,636.82,641.14,634.23,637.75,4103610000,637.75
4/22/2008,639.38,639.38,632.89,635.57,3821900000,635.57
4/21/2008,639.26,641.05,635.9,640.14,3420570000,640.14
4/18/2008,630.06,643.13,630.06,640.6,4222380000,640.6
4/17/2008,626.62,629.77,624.42,628.4,3713880000,628.4
4/16/2008,616.33,627.82,616.33,627.39,4260370000,627.39
4/15/2008,613.63,616,610.45,614.95,3581230000,614.95
4/14/2008,614.16,614.86,610.72,611.69,3565020000,611.69
4/11/2008,627.68,627.68,613.8,614.59,3723790000,614.59
4/10/2008,626.39,632.6,624.73,628.87,3686150000,628.87
4/9/2008,630.39,631.57,623.73,625.85,3556670000,625.85
4/8/2008,632.82,632.82,628.32,630.48,3602500000,630.48
4/7/2008,635.03,640.36,632.72,634.17,3747780000,634.17
4/4/2008,633.7,637.42,629.43,632.84,3703100000,632.84
4/3/2008,632.15,636.53,628.94,633.52,3920100000,633.52
4/2/2008,635.36,638.57,630.52,633.36,4320440000,633.36
4/1/2008,615.63,635.52,615.63,635.47,4745120000,635.47
3/31/2008,610.61,617.28,609.61,613.71,4188990000,613.71
3/28/2008,615.44,619.3,609.37,610.31,3686980000,610.31
3/27/2008,621.22,623.51,614.45,614.73,4037930000,614.73
3/26/2008,627.71,627.71,619.95,621.99,4055670000,621.99
3/25/2008,627.69,629.86,623.25,627.96,4145120000,627.96
3/24/2008,620.88,632.94,620.88,628.39,4499000000,628.39
3/20/2008,604.88,621.18,604.35,620.38,6145220000,620.38
3/19/2008,618.8,622.42,604.12,604.19,1203830000,604.19
3/18/2008,593.72,618.64,593.72,618.64,5335630000,618.64
3/17/2008,592.91,598.43,583.64,593.48,5683010000,593.48
3/14/2008,608.38,610.82,589.81,595.5,5153780000,595.5
3/13/2008,604.42,611.37,594,608.19,5073360000,608.19
3/12/2008,611.15,617.19,605.59,606.16,4414280000,606.16
3/11/2008,589.45,610.95,589.45,610.95,5109080000,610.95
3/10/2008,596.76,598.61,588.87,589.15,4261240000,589.15
3/7/2008,600.03,605.91,592.08,596.79,4565410000,596.79
3/6/2008,613.21,613.21,600.86,601.48,4323460000,601.48
3/5/2008,611.7,618.59,607.87,613.73,4277710000,613.73
3/4/2008,612.35,612.94,602.54,611.15,4757180000,611.15
3/3/2008,613.57,614.98,608.56,613.24,4117570000,613.24
2/29/2008,628.15,628.15,611.46,613.62,4426730000,613.62
2/28/2008,634.76,634.76,628.14,630.06,3938580000,630.06
2/27/2008,633.75,638.27,630.82,635.56,3904700000,635.56
2/26/2008,630.58,637.63,626.68,634.78,4096060000,634.78
2/25/2008,622.86,631.75,620.19,630.58,3866350000,630.58
2/22/2008,619.78,623.89,611.57,623.21,3572660000,623.21
2/21/2008,627.54,629.49,617.16,618.97,3696660000,618.97
2/20/2008,621.94,627.89,616.23,625.92,3870520000,625.92
2/19/2008,627.05,631.53,620.27,621.99,3613550000,621.99
2/15/2008,622.57,623.98,619.09,623.85,3583300000,623.85
2/14/2008,631.62,631.93,622.43,623.12,3644760000,623.12
2/13/2008,624.91,632.71,624.19,631.51,3856420000,631.51
2/12/2008,618.34,628.32,618.34,622.86,4044640000,622.86
2/11/2008,615.06,618.7,609.46,617.69,3593140000,617.69
2/8/2008,618.3,619.03,609.94,614.55,3768490000,614.55
2/7/2008,612.89,623.08,610.02,618.18,4589160000,618.18
2/6/2008,619.85,625.21,613.2,614.23,4008120000,614.23
2/5/2008,638.17,638.17,618.66,618.66,4315740000,618.66
2/4/2008,646.29,646.29,637.8,638.43,3495780000,638.43
2/1/2008,641.64,647.93,639.08,646.3,4650770000,646.3
1/31/2008,630.55,645.57,622.29,643.06,4970290000,643.06
1/30/2008,634.94,645.89,630.6,632.36,4742760000,632.36
1/29/2008,632.93,636.21,629.79,634.96,4232960000,634.96
1/28/2008,621.59,631.83,617.55,631.74,4100930000,631.74
1/25/2008,635.91,639.7,620.3,621.53,4882250000,621.53
1/24/2008,627.22,633.37,624.02,632.68,5735300000,632.68
1/23/2008,612.79,626.98,594.78,626.5,3241680000,626.5
1/22/2008,614.63,618.5,595.49,612.82,6544690000,612.82
1/18/2008,625.6,632.43,615.23,620.43,6004840000,620.43
1/17/2008,643.67,644.98,623.36,625.13,5303130000,625.13
1/16/2008,644.67,651.08,638.89,642.77,5440620000,642.77
1/15/2008,661.57,661.57,647.01,647.35,4601640000,647.35
1/14/2008,657.3,664.22,657.3,663.48,3682090000,663.48
1/11/2008,665.38,665.38,653.05,656.03,4495840000,656.03
1/10/2008,659.97,669.4,655.16,665.64,5170490000,665.64
1/9/2008,651.03,661.26,647.83,661.08,5351030000,661.08
1/8/2008,662.63,669.33,649.77,651.02,4705390000,651.02
1/7/2008,661.99,666.68,657.39,662.94,4221260000,662.94
1/4/2008,674.41,674.41,660.34,660.73,4166000000,660.73
1/3/2008,676,680.41,674.39,676.12,3429500000,676.12
1/2/2008,685.47,687.47,673.33,675.95,3452650000,675.95
12/31/2007,689.4,689.43,684.46,685.65,2440880000,685.65
12/28/2007,691.86,695.46,687.47,691.31,2420510000,691.31
12/27/2007,698.54,698.54,689.8,690.14,2365770000,690.14
12/26/2007,698.23,700.24,695.44,699.84,2010500000,699.84
12/24/2007,693.69,699.49,693.69,698.84,1267420000,698.84
12/21/2007,683.99,694.5,683.99,693.57,4508590000,693.57
12/20/2007,681.67,684,677.38,682.72,3526890000,682.72
12/19/2007,680.86,685.55,676.64,679.89,3401300000,679.89
12/18/2007,677.46,683.69,671.92,681.05,3723690000,681.05
12/17/2007,685.69,685.69,677.04,677.46,3569030000,677.46
12/14/2007,695.72,695.99,687.19,687.38,3401050000,687.38
12/13/2007,693.7,697.19,687.51,696.56,3635170000,696.56
12/12/2007,696.21,706.81,686.18,694.94,4482120000,694.94
12/11/2007,706.72,711.41,690.1,691.11,4080180000,691.11
12/10/2007,701.42,707.64,701.42,706.34,2911760000,706.34
12/7/2007,703.44,703.91,700.28,701.18,3177710000,701.18
12/6/2007,692.55,702.97,691.45,702.62,3568570000,702.62
12/5/2007,683.09,693.56,683.09,692.85,3663660000,692.85
12/4/2007,686.49,686.49,681.78,682.18,3343620000,682.18
12/3/2007,691.23,691.37,685.63,687,3323250000,687
11/30/2007,688.63,695.8,686.78,692.03,4422200000,692.03
11/29/2007,685.66,689.26,681.72,687.59,3524730000,687.59
11/28/2007,670.61,688.13,670.61,686.42,4508020000,686.42
11/27/2007,659.24,668.77,657.91,668.08,4320720000,668.08
11/26/2007,673.84,675.9,657.14,657.79,3706470000,657.79
11/23/2007,663.36,673.71,663.36,673.71,1612720000,673.71
11/21/2007,671.19,671.88,662.18,662.89,4076230000,662.89
11/20/2007,669.86,679.38,664.97,674.01,4875150000,674.01
11/19/2007,679.53,679.53,667.69,669.17,4119650000,669.17
11/16/2007,677.64,682.53,673.76,680.61,4168870000,680.61
11/15/2007,684.01,686.91,673.04,676.59,3941010000,676.59
11/14/2007,692.26,695.65,683.28,685.76,4031470000,685.76
11/13/2007,671.85,691.1,671.85,690.77,4141310000,690.77
11/12/2007,675.61,682.14,669.98,670.37,4192520000,670.37
11/9/2007,682.18,685.33,673.78,675.68,4587050000,675.68
11/8/2007,688.26,691.07,675.03,686.13,5439720000,686.13
11/7/2007,707.3,707.3,688.25,688.73,4353160000,688.73
11/6/2007,703.85,710.26,701.03,709.91,3879160000,709.91
11/5/2007,702.73,705.78,696.31,701.71,3819330000,701.71
11/2/2007,706.78,707.45,696.88,704.95,4285990000,704.95
11/1/2007,722.12,722.12,704.38,705.46,4241470000,705.46
10/31/2007,717.03,725.96,715.45,724.4,3953070000,724.4
10/30/2007,719.85,719.85,715.64,716.52,3212520000,716.52
10/29/2007,718.14,722.27,718.14,720.74,3124480000,720.74
10/26/2007,711.59,717.36,710.44,717.18,3612120000,717.18
10/25/2007,707.99,710.54,700.45,706.62,4183960000,706.62
10/24/2007,707.83,708.63,695.76,707.86,4003300000,707.86
10/23/2007,704.82,709.18,701.88,708.86,3309120000,708.86
10/22/2007,698.6,703.76,695.65,702.63,3471830000,702.63
10/19/2007,718.47,718.47,700.01,700.31,4160970000,700.31
10/18/2007,718.89,719.37,715.07,718.31,3203210000,718.31
10/17/2007,720.76,723.24,712.65,719.7,3638070000,719.7
10/16/2007,721.67,721.67,716.68,717.81,3234560000,717.81
10/15/2007,727.65,728.82,718.35,722.09,3139290000,722.09
10/12/2007,725.4,728.24,724.4,727.77,2788690000,727.77
10/11/2007,729.18,734.51,721.16,724.9,3911260000,724.9
10/10/2007,729.81,729.81,724.97,728.03,3044760000,728.03
10/9/2007,724.56,729.93,723.76,729.79,2932040000,729.79
10/8/2007,725.29,725.29,722.31,724.1,2040650000,724.1
10/5/2007,721,727.98,721,725.83,2919030000,725.83
10/4/2007,719.86,721.32,718.89,720.59,2690430000,720.59
10/3/2007,722.93,722.93,718.32,719.73,3065320000,719.73
10/2/2007,723.72,724.41,721.11,723.53,3101910000,723.53
10/1/2007,714.76,724.9,714.57,723.78,3281990000,723.78
9/28/2007,716.16,717.01,712.29,714.49,2925350000,714.49
9/27/2007,714.98,716.88,713.98,716.46,2872180000,716.46
9/26/2007,711.25,716.07,711.13,714.06,3237390000,714.06
9/25/2007,709.59,711.14,705.89,710.52,3187770000,710.52
9/24/2007,713.82,715.95,709.59,710.14,3131310000,710.14
9/21/2007,710.47,715.84,710.47,713.35,3679460000,713.35
9/20/2007,712.52,713.7,708.78,709.81,2957700000,709.81
9/19/2007,710.7,717.59,710.7,713.53,3846750000,713.53
9/18/2007,691.4,710.17,691.4,710.08,3708940000,710.08
9/17/2007,693.84,693.84,689.05,691.12,2598390000,691.12
9/14/2007,694.3,695.34,689.88,694.38,2641740000,694.38
9/13/2007,689.1,697.4,689.1,695,2877080000,695
9/12/2007,687.43,691.94,685.41,688.42,2885720000,688.42
9/11/2007,678.63,688.34,678.63,687.65,3015330000,687.65
9/10/2007,678.86,682.53,672.22,678.04,2835720000,678.04
9/7/2007,687.23,687.23,675.6,677.74,0,677.74
9/6/2007,686.95,690.31,684.58,688.91,2459590000,688.91
9/5/2007,693.17,693.17,683.88,686.63,2991600000,686.63
9/4/2007,687.31,697.49,686.44,694.23,2766600000,694.23
8/31/2007,682.03,690.98,682.03,687.47,2731610000,687.47
8/30/2007,681.3,685.31,677.08,680.46,2582960000,680.46
8/29/2007,669.64,683.18,669.64,683.02,2824070000,683.02
8/28/2007,683.8,683.8,668.81,668.99,3078090000,668.99
8/27/2007,688.88,688.88,684.18,684.74,2406180000,684.74
8/24/2007,681.64,689.63,680.92,689.47,2541400000,689.47
8/23/2007,681.78,685.04,677.67,681.84,3084390000,681.84
8/22/2007,675.4,681.57,675.21,681.28,3309120000,681.28
8/21/2007,673.63,678.4,670.87,673.85,3012150000,673.85
8/20/2007,674.67,676.98,667.02,674.12,3321340000,674.12
8/17/2007,660.26,676.35,660.26,674.53,3570040000,674.53
8/16/2007,654.42,660.66,640.5,658.3,6509300000,658.3
8/15/2007,663.48,671.3,654.43,655.83,4290930000,655.83
8/14/2007,675.39,676.38,663.53,663.96,3814630000,663.96
8/13/2007,676.67,680.91,673.63,674.51,3696280000,674.51
8/10/2007,674.34,679.53,665.67,675.62,5345780000,675.62
8/9/2007,694.45,694.45,676.02,676.02,5889600000,676.02
8/8/2007,689.02,700.09,688.73,698.14,5499560000,698.14
8/7/2007,682.5,691.15,678.26,687.82,4909390000,687.82
8/6/2007,668.51,683.66,665.49,683.66,5067200000,683.66
8/3/2007,684.33,685,667.19,667.42,4272110000,667.42
8/2/2007,681.57,686.5,679.1,684.51,4368850000,684.51
8/1/2007,675.41,683.38,669.6,681.85,5256780000,681.85
7/31/2007,685.98,691.14,675.26,675.75,4524520000,675.75
7/30/2007,679.25,687.16,676.32,685.09,4128780000,685.09
7/27/2007,690.02,692.29,679.14,679.14,4784650000,679.14
7/26/2007,705.24,705.24,682.17,689.84,4472550000,689.84
7/25/2007,702.46,707.84,699.03,705.94,4283200000,705.94
7/24/2007,712.84,712.84,700.12,701.2,4115830000,701.2
7/23/2007,709.9,717.02,709.9,714.76,3102700000,714.76
7/20/2007,718.11,718.11,707.56,709.92,3745780000,709.92
7/19/2007,714.89,719.37,714.89,718.11,3251450000,718.11
7/18/2007,717.1,717.1,708.92,714.92,3609220000,714.92
7/17/2007,717.01,720.26,716.45,717.22,3007140000,717.22
7/16/2007,717.17,719.59,715.29,717.01,2704110000,717.01
7/13/2007,714.74,718.45,714.07,717.17,2801120000,717.17
7/12/2007,700.6,714.98,700.6,714.74,3489600000,714.74
7/11/2007,695.71,700.86,694.54,700.6,3082920000,700.6
7/10/2007,705.58,705.58,696.05,696.21,3244280000,696.21
7/9/2007,704.5,706.61,703.3,705.58,2715330000,705.58
7/6/2007,702.52,705.35,700.72,704.5,2441520000,704.5
7/5/2007,702.93,703.39,699.29,702.82,2622950000,702.82
7/3/2007,699.28,703.24,699.28,702.93,1560790000,702.93
7/2/2007,693.81,699.55,693.81,699.49,2644990000,699.49
6/29/2007,693.85,699.15,687.83,692.77,3165410000,692.77
6/28/2007,693.94,697.94,692.4,693.86,3006710000,693.86
6/27/2007,687.68,694.13,683.56,693.94,3398150000,693.94
6/26/2007,689.69,694.39,686.51,687.78,3398530000,687.78
6/25/2007,690.77,697.4,687.35,689.72,3287250000,689.72
6/22/2007,700.78,700.78,690.18,690.77,4284320000,690.77
6/21/2007,696.51,701.12,693.29,700.78,3161110000,700.78
6/20/2007,705.79,707.76,696.48,696.78,3286900000,696.78
6/19/2007,704.18,707.13,702.44,705.79,2873590000,705.79
6/18/2007,704.53,705.93,703.35,704.18,2480240000,704.18
6/15/2007,699.82,706.93,699.82,704.53,3406030000,704.53
6/14/2007,696.03,701.15,695.83,699.82,2813630000,699.82
6/13/2007,685.98,696.13,685.98,696.06,3077930000,696.06
6/12/2007,693.73,694.78,686.14,686.16,3056200000,686.16
6/11/2007,693.09,696.89,691.33,693.73,2525280000,693.73
6/8/2007,685.33,693.29,684.25,693.11,2993460000,693.11
6/7/2007,696.56,696.56,685.03,685.33,3538470000,685.33
6/6/2007,702.13,702.13,694.85,696.57,2964190000,696.57
6/5/2007,705.53,705.53,699.72,702.28,2939450000,702.28
6/4/2007,704.7,706.26,702.59,705.57,2738930000,705.57
6/1/2007,702.43,706.62,702.43,704.71,2927020000,704.71
5/31/2007,702.97,705.04,701.6,702.43,3335530000,702.43
5/30/2007,697.39,702.99,693.88,702.99,2980210000,702.99
5/29/2007,697.15,699.43,694.86,697.7,2571790000,697.7
5/25/2007,693.47,697.86,693.47,697.27,2316250000,697.27
5/24/2007,698.9,702.65,692.29,693.47,3365530000,693.47
5/23/2007,699.11,703.33,698.76,699.01,3084260000,699.01
5/22/2007,699.91,701.83,698.74,699.12,2860500000,699.12
5/21/2007,699.8,702.39,699.03,699.91,3465360000,699.91
5/18/2007,695.16,699.8,695.16,699.8,2959050000,699.8
5/17/2007,695.85,697.16,693.87,695.16,2868640000,695.16
5/16/2007,688.9,696.01,688.9,695.95,2915350000,695.95
5/15/2007,689.31,695.07,688.79,689.18,3071020000,689.18
5/14/2007,690.04,692.3,686.83,689.31,2776130000,689.31
5/11/2007,683.73,690.31,683.73,690.04,2720780000,690.04
5/10/2007,693.25,693.25,683.68,683.73,3031240000,683.73
5/9/2007,691.83,694.05,689.44,693.43,2935550000,693.43
5/8/2007,692.71,692.71,688.82,692.05,2795720000,692.05
5/7/2007,690.93,693.21,690.93,692.79,2545090000,692.79
5/4/2007,689.38,692.46,689.03,690.95,2761930000,690.95
5/3/2007,686.15,689.96,686.15,689.4,3007970000,689.4
5/2/2007,683.1,688.18,683.1,686.42,3189800000,686.42
5/1/2007,680.65,683.58,679.13,683.22,3400350000,683.22
4/30/2007,684.42,686.8,680.57,680.65,3093420000,680.65
4/27/2007,683.66,685.87,681.97,684.42,2732810000,684.42
4/26/2007,684.36,685.38,682.32,683.66,3211800000,683.66
4/25/2007,677.06,685.02,677.06,684.37,3252590000,684.37
4/24/2007,677.59,678.75,674.4,677.16,3119750000,677.16
4/23/2007,680.82,681.26,677.56,677.59,2575020000,677.59
4/20/2007,673.96,681.09,673.96,680.82,3329940000,680.82
4/19/2007,674.08,675.43,671.04,673.99,2913610000,673.99
